vds_id,avg_speed,traffic_volume,occupancy,hour,date,route_no,direction,km
0010VDE32350,74.7,4253,0.66,21,2026-04-26,0010,E,415.3
0010VDE30400,88.76,2855,3.84,22,2026-04-26,0010,E,392.5
0010VDE30500,83.05,2680,4.11,22,2026-04-26,0010,E,394.0
0010VDE30600,89.17,2342,3.53,22,2026-04-26,0010,E,395.0
0010VDE30800,89.41,2888,3.99,22,2026-04-26,0010,E,399.7
0010VDE30900,88.72,2861,4.18,22,2026-04-26,0010,E,401.0
0010VDE30910,58.89,39,2.57,22,2026-04-26,0010,E,406.5
0010VDE31400,93.43,3693,0.43,22,2026-04-26,0010,E,406.5
0010VDE31500,94.11,3192,0.44,22,2026-04-26,0010,E,408.2
0010VDE31800,95.24,2940,2.57,22,2026-04-26,0010,E,411.6
0010VDE31900,95.98,3810,0.43,22,2026-04-26,0010,E,412.3
0010VDE32150,99.61,3771,0.43,22,2026-04-26,0010,E,413.2
0010VDE32250,99.29,3709,0.4,22,2026-04-26,0010,E,414.3
0010VDE32350,94.98,3518,0.41,22,2026-04-26,0010,E,415.3
0010VDE30400,91.33,2023,2.79,23,2026-04-26,0010,E,392.5
0010VDE30500,87.05,2018,2.96,23,2026-04-26,0010,E,394.0
0010VDE30600,91.54,1537,2.63,23,2026-04-26,0010,E,395.0
0010VDE30800,93.39,1714,2.98,23,2026-04-26,0010,E,399.7
0010VDE30900,92.7,2225,3.12,23,2026-04-26,0010,E,401.0
0010VDE30910,63.3,36,2.46,23,2026-04-26,0010,E,406.5
0010VDE31400,97.75,2756,0.42,23,2026-04-26,0010,E,406.5
0010VDE31500,96.06,2329,0.44,23,2026-04-26,0010,E,408.2
0010VDE31800,97.4,2130,2.06,23,2026-04-26,0010,E,411.6
0010VDE31900,97.99,2776,0.42,23,2026-04-26,0010,E,412.3
0010VDE32150,103.06,2727,0.41,23,2026-04-26,0010,E,413.2
0010VDE32250,104.33,2654,0.39,23,2026-04-26,0010,E,414.3
0010VDE32350,99.54,2485,0.4,23,2026-04-26,0010,E,415.3
0010VDE30400,93.15,1126,2.05,0,2026-04-27,0010,E,392.5
0010VDE30500,88.37,1170,2.15,0,2026-04-27,0010,E,394.0
0010VDE30600,92.13,1013,1.97,0,2026-04-27,0010,E,395.0
0010VDE30800,94.17,1180,2.11,0,2026-04-27,0010,E,399.7
0010VDE30900,94.88,1402,2.16,0,2026-04-27,0010,E,401.0
0010VDE30910,58.94,7,3.03,0,2026-04-27,0010,E,406.5
0010VDE31400,99.94,1645,0.42,0,2026-04-27,0010,E,406.5
0010VDE31500,97.09,1440,0.42,0,2026-04-27,0010,E,408.2
0010VDE31800,98.69,1410,1.2,0,2026-04-27,0010,E,411.6
0010VDE31900,98.87,1721,0.4,0,2026-04-27,0010,E,412.3
0010VDE32150,104.71,1777,0.39,0,2026-04-27,0010,E,413.2
0010VDE32250,105.31,1777,0.38,0,2026-04-27,0010,E,414.3
0010VDE32350,101.31,1657,0.37,0,2026-04-27,0010,E,415.3
0010VDE30400,90.73,818,1.76,1,2026-04-27,0010,E,392.5
0010VDE30500,86.83,821,1.77,1,2026-04-27,0010,E,394.0
0010VDE30600,89.47,573,1.79,1,2026-04-27,0010,E,395.0
0010VDE30800,93.33,776,1.76,1,2026-04-27,0010,E,399.7
0010VDE30900,94.2,815,1.85,1,2026-04-27,0010,E,401.0
0010VDE30910,64.5,5,1.99,1,2026-04-27,0010,E,406.5
0010VDE31400,98.55,1052,0.45,1,2026-04-27,0010,E,406.5
0010VDE31500,96.19,908,0.45,1,2026-04-27,0010,E,408.2
0010VDE31800,97.71,934,0.86,1,2026-04-27,0010,E,411.6
0010VDE31900,97.42,1114,0.42,1,2026-04-27,0010,E,412.3
0010VDE32150,103.83,1147,0.4,1,2026-04-27,0010,E,413.2
0010VDE32250,104.36,1097,0.39,1,2026-04-27,0010,E,414.3
0010VDE32350,102.42,1011,0.38,1,2026-04-27,0010,E,415.3
0010VDE30400,88.67,646,1.66,2,2026-04-27,0010,E,392.5
0010VDE30500,84.84,723,1.69,2,2026-04-27,0010,E,394.0
0010VDE30600,88.46,416,1.54,2,2026-04-27,0010,E,395.0
0010VDE30800,89.59,624,1.65,2,2026-04-27,0010,E,399.7
0010VDE30900,91.56,614,1.67,2,2026-04-27,0010,E,401.0
0010VDE30910,61.77,7,1.88,2,2026-04-27,0010,E,406.5
0010VDE31400,94.82,854,0.48,2,2026-04-27,0010,E,406.5
0010VDE31500,91.72,713,0.5,2,2026-04-27,0010,E,408.2
0010VDE31800,94.84,721,0.84,2,2026-04-27,0010,E,411.6
0010VDE31900,94.43,828,0.47,2,2026-04-27,0010,E,412.3
0010VDE32150,99.95,848,0.44,2,2026-04-27,0010,E,413.2
0010VDE32250,99.66,826,0.44,2,2026-04-27,0010,E,414.3
0010VDE32350,98.12,726,0.41,2,2026-04-27,0010,E,415.3
0010VDE30400,85.53,757,1.8,3,2026-04-27,0010,E,392.5
0010VDE30500,82.69,815,1.81,3,2026-04-27,0010,E,394.0
0010VDE30600,86.52,608,1.71,3,2026-04-27,0010,E,395.0
0010VDE30800,90.1,642,1.73,3,2026-04-27,0010,E,399.7
0010VDE30900,89.33,694,1.78,3,2026-04-27,0010,E,401.0
0010VDE30910,65.66,4,2.27,3,2026-04-27,0010,E,406.5
0010VDE31400,92.6,887,0.52,3,2026-04-27,0010,E,406.5
0010VDE31500,90.87,740,0.53,3,2026-04-27,0010,E,408.2
0010VDE31800,93.42,803,0.88,3,2026-04-27,0010,E,411.6
0010VDE31900,93.92,853,0.48,3,2026-04-27,0010,E,412.3
0010VDE32150,98.13,847,0.47,3,2026-04-27,0010,E,413.2
0010VDE32250,98.69,801,0.46,3,2026-04-27,0010,E,414.3
0010VDE32350,96.59,765,0.45,3,2026-04-27,0010,E,415.3
0010VDE30400,87.53,1472,2.35,4,2026-04-27,0010,E,392.5
0010VDE30500,84.99,1267,2.29,4,2026-04-27,0010,E,394.0
0010VDE30600,88.51,967,2.12,4,2026-04-27,0010,E,395.0
0010VDE30800,91.92,1184,2.07,4,2026-04-27,0010,E,399.7
0010VDE30900,90.87,1121,2.12,4,2026-04-27,0010,E,401.0
0010VDE30910,57.16,10,2.41,4,2026-04-27,0010,E,406.5
0010VDE31400,94.64,1352,0.5,4,2026-04-27,0010,E,406.5
0010VDE31500,91.88,1004,0.51,4,2026-04-27,0010,E,408.2
0010VDE31800,95.26,1024,1.07,4,2026-04-27,0010,E,411.6
0010VDE31900,94.99,1246,0.48,4,2026-04-27,0010,E,412.3
0010VDE32150,100.37,1285,0.46,4,2026-04-27,0010,E,413.2
0010VDE32250,99.95,1233,0.46,4,2026-04-27,0010,E,414.3
0010VDE32350,98.21,1109,0.44,4,2026-04-27,0010,E,415.3
0010VDE30400,80.4,3519,5.26,5,2026-04-27,0010,E,392.5
0010VDE30500,78.25,3297,5.09,5,2026-04-27,0010,E,394.0
0010VDE30600,82.9,2605,4.31,5,2026-04-27,0010,E,395.0
0010VDE30800,86.77,3280,4.52,5,2026-04-27,0010,E,399.7
0010VDE30900,83.94,2745,4.73,5,2026-04-27,0010,E,401.0
0010VDE30910,63.18,81,3.74,5,2026-04-27,0010,E,406.5
0010VDE31400,93.76,3745,0.48,5,2026-04-27,0010,E,406.5
0010VDE31500,91.02,3175,0.5,5,2026-04-27,0010,E,408.2
0010VDE31800,93.99,2803,2.61,5,2026-04-27,0010,E,411.6
0010VDE31900,95.52,3993,0.46,5,2026-04-27,0010,E,412.3
0010VDE32150,99.28,3924,0.45,5,2026-04-27,0010,E,413.2
0010VDE32250,97.31,3675,0.45,5,2026-04-27,0010,E,414.3
0010VDE32350,92.21,3519,0.47,5,2026-04-27,0010,E,415.3
0010VDE30400,36.32,3541,12.27,6,2026-04-27,0010,E,392.5
0010VDE30500,54.66,3401,8.41,6,2026-04-27,0010,E,394.0
0010VDE30600,69.16,3250,6.49,6,2026-04-27,0010,E,395.0
0010VDE30800,72.63,3673,6.47,6,2026-04-27,0010,E,399.7
0010VDE30900,63.93,4000,7.94,6,2026-04-27,0010,E,401.0
0010VDE30910,67.2,181,5.05,6,2026-04-27,0010,E,406.5
0010VDE31400,88.28,5488,0.48,6,2026-04-27,0010,E,406.5
0010VDE31500,59.62,4995,1.05,6,2026-04-27,0010,E,408.2
0010VDE31800,62.69,5259,5.75,6,2026-04-27,0010,E,411.6
0010VDE31900,62.06,6103,1.27,6,2026-04-27,0010,E,412.3
0010VDE32150,56.57,5351,1.48,6,2026-04-27,0010,E,413.2
0010VDE32250,47.28,4645,1.88,6,2026-04-27,0010,E,414.3
0010VDE32350,26.76,4445,2.14,6,2026-04-27,0010,E,415.3
0010VDE30400,66.51,514,4.61,7,2026-04-27,0010,E,392.5
0010VDE30500,79.66,460,3.42,7,2026-04-27,0010,E,394.0
0010VDE30600,79.81,333,3.16,7,2026-04-27,0010,E,395.0
0010VDE30800,87.94,409,3.18,7,2026-04-27,0010,E,399.7
0010VDE30900,86.36,507,3.15,7,2026-04-27,0010,E,401.0
0010VDE30910,62.76,306,7.18,7,2026-04-27,0010,E,406.5
0010VDE31400,95.51,441,0.64,7,2026-04-27,0010,E,406.5
0010VDE31220,46.13,110,31.89,7,2026-04-27,0010,E,407.8
0010VDE31500,89.13,479,0.68,7,2026-04-27,0010,E,408.2
0010VDE31800,30.27,564,10.74,7,2026-04-27,0010,E,411.6
0010VDE31900,33.06,773,2.24,7,2026-04-27,0010,E,412.3
0010VDE32150,29.31,780,2.56,7,2026-04-27,0010,E,413.2
0010VDE32250,31.08,725,2.51,7,2026-04-27,0010,E,414.3
0010VDE32350,50.35,708,1.23,7,2026-04-27,0010,E,415.3
0010VDE30400,29.31,2973,14.34,8,2026-04-27,0010,E,392.5
0010VDE30500,42.89,3444,10.78,8,2026-04-27,0010,E,394.0
0010VDE30600,42.96,1981,10.37,8,2026-04-27,0010,E,395.0
0010VDE30800,48.11,2756,10.08,8,2026-04-27,0010,E,399.7
0010VDE30900,49.02,3186,10.2,8,2026-04-27,0010,E,401.0
0010VDE30910,56.4,251,8.54,8,2026-04-27,0010,E,406.5
0010VDE31400,90.1,3381,0.43,8,2026-04-27,0010,E,406.5
0010VDE31500,93.35,2734,0.43,8,2026-04-27,0010,E,408.2
0010VDE31800,37.84,2962,6.94,8,2026-04-27,0010,E,411.6
0010VDE31900,20.37,3647,3.04,8,2026-04-27,0010,E,412.3
0010VDE32150,20.2,3595,3.49,8,2026-04-27,0010,E,413.2
0010VDE32250,23.27,2682,4.19,8,2026-04-27,0010,E,414.3
0010VDE32350,14.32,2647,3.24,8,2026-04-27,0010,E,415.3
0010VDE30400,54.44,3315,8.68,9,2026-04-27,0010,E,392.5
0010VDE30500,57.56,3107,7.97,9,2026-04-27,0010,E,394.0
0010VDE30600,62.55,2209,7.5,9,2026-04-27,0010,E,395.0
0010VDE30800,47.96,1967,9.93,9,2026-04-27,0010,E,399.7
0010VDE30900,37.52,2875,11.74,9,2026-04-27,0010,E,401.0
0010VDE30910,38.09,176,25.19,9,2026-04-27,0010,E,406.5
0010VDE31400,79.56,3739,0.61,9,2026-04-27,0010,E,406.5
0010VDE31500,91.5,2639,0.44,9,2026-04-27,0010,E,408.2
0010VDE31800,43.56,2464,5.01,9,2026-04-27,0010,E,411.6
0010VDE31900,19.19,3216,3.57,9,2026-04-27,0010,E,412.3
0010VDE32150,18.8,2755,4.06,9,2026-04-27,0010,E,413.2
0010VDE32250,23.29,2139,4.72,9,2026-04-27,0010,E,414.3
0010VDE32350,12.05,1992,4.1,9,2026-04-27,0010,E,415.3
0010VDE30400,90.02,210,2.01,10,2026-04-27,0010,E,392.5
0010VDE30500,94.34,241,1.88,10,2026-04-27,0010,E,394.0
0010VDE30600,93.77,226,1.75,10,2026-04-27,0010,E,395.0
0010VDE30800,97.58,255,1.99,10,2026-04-27,0010,E,399.7
0010VDE30900,92.35,269,2.29,10,2026-04-27,0010,E,401.0
0010VDE30910,62.83,115,3.98,10,2026-04-27,0010,E,406.5
0010VDE31400,93.34,315,0.67,10,2026-04-27,0010,E,406.5
0010VDE31500,92.8,319,0.68,10,2026-04-27,0010,E,408.2
0010VDE31800,92.3,285,1.6,10,2026-04-27,0010,E,411.6
0010VDE31900,90.34,359,0.72,10,2026-04-27,0010,E,412.3
0010VDE32150,89.14,335,0.75,10,2026-04-27,0010,E,413.2
0010VDE32250,72.67,462,1.19,10,2026-04-27,0010,E,414.3
0010VDE32350,79.28,442,0.75,10,2026-04-27,0010,E,415.3
0010VDE30400,92.36,227,1.97,11,2026-04-27,0010,E,392.5
0010VDE30500,94.5,215,1.94,11,2026-04-27,0010,E,394.0
0010VDE30600,92.96,212,2.21,11,2026-04-27,0010,E,395.0
0010VDE30800,97.03,307,2.32,11,2026-04-27,0010,E,399.7
0010VDE30900,92.82,297,2.24,11,2026-04-27,0010,E,401.0
0010VDE30910,60.27,81,4.81,11,2026-04-27,0010,E,406.5
0010VDE31400,97.78,341,0.62,11,2026-04-27,0010,E,406.5
0010VDE31500,92.97,305,0.66,11,2026-04-27,0010,E,408.2
0010VDE31800,94.14,352,1.66,11,2026-04-27,0010,E,411.6
0010VDE31900,94.33,414,0.64,11,2026-04-27,0010,E,412.3
0010VDE32150,95.11,408,0.64,11,2026-04-27,0010,E,413.2
0010VDE32250,77.15,474,0.96,11,2026-04-27,0010,E,414.3
0010VDE32350,79.34,468,0.73,11,2026-04-27,0010,E,415.3
0010VDE30400,89.88,223,2.08,12,2026-04-27,0010,E,392.5
0010VDE30500,93.16,235,2.05,12,2026-04-27,0010,E,394.0
0010VDE30600,93.28,224,1.82,12,2026-04-27,0010,E,395.0
0010VDE30800,96.85,293,2.05,12,2026-04-27,0010,E,399.7
0010VDE30900,94.53,283,2.18,12,2026-04-27,0010,E,401.0
0010VDE30910,63.22,69,4.14,12,2026-04-27,0010,E,406.5
0010VDE31400,97.3,294,0.63,12,2026-04-27,0010,E,406.5
0010VDE31500,93.0,331,0.65,12,2026-04-27,0010,E,408.2
0010VDE31800,95.2,336,1.71,12,2026-04-27,0010,E,411.6
0010VDE31900,94.23,411,0.65,12,2026-04-27,0010,E,412.3
0010VDE32150,94.78,394,0.65,12,2026-04-27,0010,E,413.2
0010VDE32250,92.67,443,0.66,12,2026-04-27,0010,E,414.3
0010VDE32350,79.91,430,0.75,12,2026-04-27,0010,E,415.3
0010VDE30400,53.16,3509,8.74,13,2026-04-27,0010,E,392.5
0010VDE30500,53.2,3093,8.91,13,2026-04-27,0010,E,394.0
0010VDE30600,52.11,2050,8.83,13,2026-04-27,0010,E,395.0
0010VDE30800,82.51,2417,4.28,13,2026-04-27,0010,E,399.7
0010VDE30900,81.62,2819,4.74,13,2026-04-27,0010,E,401.0
0010VDE30910,66.45,53,3.63,13,2026-04-27,0010,E,406.5
0010VDE31400,87.64,3637,0.47,13,2026-04-27,0010,E,406.5
0010VDE31500,88.29,2913,0.46,13,2026-04-27,0010,E,408.2
0010VDE31800,90.35,2896,3.56,13,2026-04-27,0010,E,411.6
0010VDE31900,91.8,4101,0.43,13,2026-04-27,0010,E,412.3
0010VDE32150,92.21,3805,0.45,13,2026-04-27,0010,E,413.2
0010VDE32250,83.52,3307,0.48,13,2026-04-27,0010,E,414.3
0010VDE32350,17.47,2503,3.11,13,2026-04-27,0010,E,415.3
0010VDE30400,70.83,3063,6.16,14,2026-04-27,0010,E,392.5
0010VDE30500,67.76,3043,6.38,14,2026-04-27,0010,E,394.0
0010VDE30600,70.38,2015,5.83,14,2026-04-27,0010,E,395.0
0010VDE30800,80.05,2930,4.71,14,2026-04-27,0010,E,399.7
0010VDE30900,76.88,2927,5.28,14,2026-04-27,0010,E,401.0
0010VDE30910,73.29,67,3.34,14,2026-04-27,0010,E,406.5
0010VDE31400,85.85,3556,0.47,14,2026-04-27,0010,E,406.5
0010VDE31500,88.06,2992,0.46,14,2026-04-27,0010,E,408.2
0010VDE31800,90.62,2901,3.25,14,2026-04-27,0010,E,411.6
0010VDE31900,92.14,3812,0.43,14,2026-04-27,0010,E,412.3
0010VDE32150,91.17,3772,0.46,14,2026-04-27,0010,E,413.2
0010VDE32250,44.76,3228,1.91,14,2026-04-27,0010,E,414.3
0010VDE32350,13.41,1926,3.63,14,2026-04-27,0010,E,415.3
0010VDE30400,68.21,3091,6.33,15,2026-04-27,0010,E,392.5
0010VDE30500,67.42,2988,6.29,15,2026-04-27,0010,E,394.0
0010VDE30600,73.37,2688,5.53,15,2026-04-27,0010,E,395.0
0010VDE30800,76.16,2875,5.34,15,2026-04-27,0010,E,399.7
0010VDE30900,69.49,3276,6.34,15,2026-04-27,0010,E,401.0
0010VDE30910,67.48,90,3.91,15,2026-04-27,0010,E,406.5
0010VDE31400,66.23,3849,1.16,15,2026-04-27,0010,E,406.5
0010VDE31500,89.14,3065,0.44,15,2026-04-27,0010,E,408.2
0010VDE31800,90.49,3054,2.98,15,2026-04-27,0010,E,411.6
0010VDE31900,91.56,3837,0.43,15,2026-04-27,0010,E,412.3
0010VDE32150,90.85,3807,0.45,15,2026-04-27,0010,E,413.2
0010VDE32250,64.6,3303,0.96,15,2026-04-27,0010,E,414.3
0010VDE32350,12.88,2160,3.88,15,2026-04-27,0010,E,415.3
0010VDE30400,94.35,217,2.14,16,2026-04-27,0010,E,392.5
0010VDE30500,71.66,3040,5.78,16,2026-04-27,0010,E,394.0
0010VDE30600,73.67,2265,5.88,16,2026-04-27,0010,E,395.0
0010VDE30800,71.87,3216,6.04,16,2026-04-27,0010,E,399.7
0010VDE30900,60.74,3065,7.35,16,2026-04-27,0010,E,401.0
0010VDE30910,65.62,125,4.24,16,2026-04-27,0010,E,406.5
0010VDE31400,51.9,3964,2.14,16,2026-04-27,0010,E,406.5
0010VDE31500,88.09,2991,0.45,16,2026-04-27,0010,E,408.2
0010VDE31800,87.88,2755,3.49,16,2026-04-27,0010,E,411.6
0010VDE31900,88.31,4038,0.46,16,2026-04-27,0010,E,412.3
0010VDE32150,88.62,3988,0.48,16,2026-04-27,0010,E,413.2
0010VDE32250,68.47,3529,0.79,16,2026-04-27,0010,E,414.3
0010VDE32350,13.51,2158,3.76,16,2026-04-27,0010,E,415.3
0010VDE30400,82.8,380,3.31,17,2026-04-27,0010,E,392.5
0010VDE30500,82.86,422,3.33,17,2026-04-27,0010,E,394.0
0010VDE30600,85.12,422,2.99,17,2026-04-27,0010,E,395.0
0010VDE30800,86.69,409,3.09,17,2026-04-27,0010,E,399.7
0010VDE30900,85.01,366,3.18,17,2026-04-27,0010,E,401.0
0010VDE30910,64.78,211,5.59,17,2026-04-27,0010,E,406.5
0010VDE31400,91.63,398,0.64,17,2026-04-27,0010,E,406.5
0010VDE31500,92.01,410,0.65,17,2026-04-27,0010,E,408.2
0010VDE31800,92.39,415,2.2,17,2026-04-27,0010,E,411.6
0010VDE31900,91.87,508,0.64,17,2026-04-27,0010,E,412.3
0010VDE32150,92.25,501,0.64,17,2026-04-27,0010,E,413.2
0010VDE32250,73.07,525,1.01,17,2026-04-27,0010,E,414.3
0010VDE32350,69.31,585,0.83,17,2026-04-27,0010,E,415.3
0010VDE30400,66.13,2810,6.29,18,2026-04-27,0010,E,392.5
0010VDE30500,64.18,3056,6.41,18,2026-04-27,0010,E,394.0
0010VDE30600,74.24,1912,5.09,18,2026-04-27,0010,E,395.0
0010VDE30800,78.49,2851,4.74,18,2026-04-27,0010,E,399.7
0010VDE30900,76.81,2298,4.94,18,2026-04-27,0010,E,401.0
0010VDE30910,60.26,180,5.25,18,2026-04-27,0010,E,406.5
0010VDE31400,79.61,3366,0.52,18,2026-04-27,0010,E,406.5
0010VDE31500,89.59,2614,0.45,18,2026-04-27,0010,E,408.2
0010VDE31800,89.23,2723,2.89,18,2026-04-27,0010,E,411.6
0010VDE31900,90.37,3708,0.44,18,2026-04-27,0010,E,412.3
0010VDE32150,90.1,3690,0.45,18,2026-04-27,0010,E,413.2
0010VDE32250,86.57,3331,0.46,18,2026-04-27,0010,E,414.3
0010VDE32350,51.9,2054,1.78,18,2026-04-27,0010,E,415.3
0010VDE30400,86.51,382,3.04,19,2026-04-27,0010,E,392.5
0010VDE30500,85.53,383,3.01,19,2026-04-27,0010,E,394.0
0010VDE30600,86.16,366,3.09,19,2026-04-27,0010,E,395.0
0010VDE30800,82.04,530,3.57,19,2026-04-27,0010,E,399.7
0010VDE30900,77.58,576,3.91,19,2026-04-27,0010,E,401.0
0010VDE30910,58.7,214,4.86,19,2026-04-27,0010,E,406.5
0010VDE31400,75.93,609,0.8,19,2026-04-27,0010,E,406.5
0010VDE31500,88.29,486,0.69,19,2026-04-27,0010,E,408.2
0010VDE31800,87.97,508,2.38,19,2026-04-27,0010,E,411.6
0010VDE31900,87.92,598,0.8,19,2026-04-27,0010,E,412.3
0010VDE32150,89.5,558,0.67,19,2026-04-27,0010,E,413.2
0010VDE32250,74.39,569,0.83,19,2026-04-27,0010,E,414.3
0010VDE32350,63.2,645,0.95,19,2026-04-27,0010,E,415.3
0010VDE30400,73.34,2284,4.97,20,2026-04-27,0010,E,392.5
0010VDE30500,71.36,2624,5.01,20,2026-04-27,0010,E,394.0
0010VDE30600,77.81,2178,4.59,20,2026-04-27,0010,E,395.0
0010VDE30800,78.62,2420,4.18,20,2026-04-27,0010,E,399.7
0010VDE30900,73.97,2434,4.56,20,2026-04-27,0010,E,401.0
0010VDE30910,57.94,166,3.73,20,2026-04-27,0010,E,406.5
0010VDE31400,71.52,2995,0.77,20,2026-04-27,0010,E,406.5
0010VDE31500,78.7,2324,0.5,20,2026-04-27,0010,E,408.2
0010VDE31800,81.01,2444,3.62,20,2026-04-27,0010,E,411.6
0010VDE31900,82.91,3302,0.48,20,2026-04-27,0010,E,412.3
0010VDE32150,84.22,3210,0.49,20,2026-04-27,0010,E,413.2
0010VDE32250,83.56,3026,0.47,20,2026-04-27,0010,E,414.3
0010VDE32350,78.0,3053,0.47,20,2026-04-27,0010,E,415.3
0010VDE30400,81.2,2715,3.83,21,2026-04-27,0010,E,392.5
0010VDE30500,78.55,2440,4.0,21,2026-04-27,0010,E,394.0
0010VDE30600,85.07,2254,3.51,21,2026-04-27,0010,E,395.0
0010VDE30800,84.74,2467,3.97,21,2026-04-27,0010,E,399.7
0010VDE30900,76.99,2487,4.59,21,2026-04-27,0010,E,401.0
0010VDE30910,59.99,103,2.68,21,2026-04-27,0010,E,406.5
0010VDE31400,84.74,3183,0.5,21,2026-04-27,0010,E,406.5
0010VDE31500,82.87,2834,0.5,21,2026-04-27,0010,E,408.2
0010VDE31800,86.29,3383,2.89,21,2026-04-27,0010,E,411.6
0010VDE31900,88.22,3949,0.47,21,2026-04-27,0010,E,412.3
0010VDE32150,90.23,3751,0.46,21,2026-04-27,0010,E,413.2
0010VDE32250,89.62,3459,0.45,21,2026-04-27,0010,E,414.3
0010VDE32350,82.79,3374,0.47,21,2026-04-27,0010,E,415.3
0010VDE30400,87.96,2107,3.01,22,2026-04-27,0010,E,392.5
0010VDE30500,84.66,2031,2.99,22,2026-04-27,0010,E,394.0
0010VDE30600,89.44,1791,2.8,22,2026-04-27,0010,E,395.0
0010VDE30800,91.61,2144,3.05,22,2026-04-27,0010,E,399.7
0010VDE30900,88.72,2318,3.4,22,2026-04-27,0010,E,401.0
0010VDE30910,60.07,58,1.83,22,2026-04-27,0010,E,406.5
0010VDE31400,92.13,2486,0.46,22,2026-04-27,0010,E,406.5
0010VDE31500,88.91,2538,0.48,22,2026-04-27,0010,E,408.2
0010VDE31800,92.8,2460,2.24,22,2026-04-27,0010,E,411.6
0010VDE31900,93.52,3273,0.46,22,2026-04-27,0010,E,412.3
0010VDE32150,97.27,2943,0.44,22,2026-04-27,0010,E,413.2
0010VDE32250,96.2,3009,0.43,22,2026-04-27,0010,E,414.3
0010VDE32350,91.01,2701,0.44,22,2026-04-27,0010,E,415.3
0010VDE30400,89.4,1537,2.33,23,2026-04-27,0010,E,392.5
0010VDE30500,86.98,1484,2.42,23,2026-04-27,0010,E,394.0
0010VDE30600,90.48,1253,2.29,23,2026-04-27,0010,E,395.0
0010VDE30800,93.37,1389,2.44,23,2026-04-27,0010,E,399.7
0010VDE30900,92.95,1520,2.54,23,2026-04-27,0010,E,401.0
0010VDE30910,62.41,29,1.73,23,2026-04-27,0010,E,406.5
0010VDE31400,95.19,1819,0.46,23,2026-04-27,0010,E,406.5
0010VDE31500,93.22,2045,0.46,23,2026-04-27,0010,E,408.2
0010VDE31800,97.32,1841,1.54,23,2026-04-27,0010,E,411.6
0010VDE31900,97.21,2561,0.44,23,2026-04-27,0010,E,412.3
0010VDE32150,103.48,2477,0.41,23,2026-04-27,0010,E,413.2
0010VDE32250,102.42,2373,0.41,23,2026-04-27,0010,E,414.3
0010VDE32350,98.52,2278,0.42,23,2026-04-27,0010,E,415.3
0010VDE30400,90.77,1153,2.03,0,2026-04-28,0010,E,392.5
0010VDE30500,87.54,1086,2.1,0,2026-04-28,0010,E,394.0
0010VDE30600,90.22,767,1.91,0,2026-04-28,0010,E,395.0
0010VDE30800,92.95,1037,2.04,0,2026-04-28,0010,E,399.7
0010VDE30900,93.41,1323,2.13,0,2026-04-28,0010,E,401.0
0010VDE30910,57.81,12,1.87,0,2026-04-28,0010,E,406.5
0010VDE31400,96.19,1510,0.45,0,2026-04-28,0010,E,406.5
0010VDE31500,94.63,1478,0.44,0,2026-04-28,0010,E,408.2
0010VDE31800,97.79,1569,1.38,0,2026-04-28,0010,E,411.6
0010VDE31900,97.82,1848,0.42,0,2026-04-28,0010,E,412.3
0010VDE32150,104.58,1897,0.4,0,2026-04-28,0010,E,413.2
0010VDE32250,104.33,1839,0.39,0,2026-04-28,0010,E,414.3
0010VDE32350,100.19,1687,0.39,0,2026-04-28,0010,E,415.3
0010VDE30400,88.51,845,1.83,1,2026-04-28,0010,E,392.5
0010VDE30500,86.54,895,1.83,1,2026-04-28,0010,E,394.0
0010VDE30600,89.53,705,1.75,1,2026-04-28,0010,E,395.0
0010VDE30800,92.17,783,1.83,1,2026-04-28,0010,E,399.7
0010VDE30900,92.79,1053,1.88,1,2026-04-28,0010,E,401.0
0010VDE30910,62.16,11,1.98,1,2026-04-28,0010,E,406.5
0010VDE31400,95.86,1107,0.47,1,2026-04-28,0010,E,406.5
0010VDE31500,95.11,1014,0.46,1,2026-04-28,0010,E,408.2
0010VDE31800,96.48,1007,0.98,1,2026-04-28,0010,E,411.6
0010VDE31900,95.88,1234,0.44,1,2026-04-28,0010,E,412.3
0010VDE32150,103.71,1267,0.4,1,2026-04-28,0010,E,413.2
0010VDE32250,104.23,1245,0.41,1,2026-04-28,0010,E,414.3
0010VDE32350,99.26,1139,0.41,1,2026-04-28,0010,E,415.3
0010VDE30400,84.75,813,1.86,2,2026-04-28,0010,E,392.5
0010VDE30500,83.45,801,1.84,2,2026-04-28,0010,E,394.0
0010VDE30600,85.36,522,1.66,2,2026-04-28,0010,E,395.0
0010VDE30800,89.85,713,1.77,2,2026-04-28,0010,E,399.7
0010VDE30900,89.81,746,1.81,2,2026-04-28,0010,E,401.0
0010VDE30910,65.37,7,1.42,2,2026-04-28,0010,E,406.5
0010VDE31400,92.32,947,0.52,2,2026-04-28,0010,E,406.5
0010VDE31500,90.82,799,0.5,2,2026-04-28,0010,E,408.2
0010VDE31800,94.2,889,1.11,2,2026-04-28,0010,E,411.6
0010VDE31900,95.13,927,0.45,2,2026-04-28,0010,E,412.3
0010VDE32150,100.7,940,0.45,2,2026-04-28,0010,E,413.2
0010VDE32250,100.93,958,0.43,2,2026-04-28,0010,E,414.3
0010VDE32350,97.45,843,0.42,2,2026-04-28,0010,E,415.3
0010VDE30400,83.29,831,1.94,3,2026-04-28,0010,E,392.5
0010VDE30500,80.18,882,1.92,3,2026-04-28,0010,E,394.0
